timestamp,station,pump,sequence_position,pump_status,operating_state,station_pressure_psi,station_flow_pct,pump_load_pct,running_hours_total,start_count_total,elmot_de_h_mm_s,elmot_de_v_mm_s,elmot_de_a_mm_s,elmot_nde_h_mm_s,elmot_nde_v_mm_s,elmot_nde_a_mm_s,pump_de_h_mm_s,pump_de_v_mm_s,pump_de_a_mm_s,pump_nde_h_mm_s,pump_nde_v_mm_s,pump_nde_a_mm_s,vibration_max_mm_s,temp_elmot_de_c,temp_elmot_nde_c,temp_pump_de_c,temp_pump_nde_c,temp_max_c,health_label,failure_mode,event_id,hours_to_failure,data_source,notes
2026-05-01 09:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,82.29,54.93,63.62,3832.6,473,0.506,0.489,0.418,0.44,0.47,0.352,0.511,0.409,0.432,0.549,0.429,0.501,0.549,48.4,39.9,53.6,63.6,63.6,HEALTHY,,,,SYNTHETIC,
2026-05-01 09:00:00,Batang Station,B,3,OFF,OFF,82.29,54.93,0,4028.6,417,0.029,0.029,0.039,0.05,0.045,0.044,0.035,0.036,0.026,0.038,0.037,0.029,0.05,26.8,25.8,26.3,27.0,27.0,HEALTHY,,,,SYNTHETIC,
2026-05-01 09:00:00,Batang Station,C,4,OFF,OFF,82.29,54.93,0,4498.4,537,0.033,0.038,0.048,0.032,0.055,0.045,0.017,0.05,0.038,0.048,0.018,0.058,0.058,26.9,27.2,26.3,26.5,27.2,HEALTHY,,,,SYNTHETIC,
2026-05-01 09:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,82.29,54.93,72.95,3901.2,550,0.448,0.466,0.504,0.527,0.481,0.417,0.557,0.447,0.421,0.494,0.432,0.496,0.557,42.0,36.5,45.6,43.7,45.6,HEALTHY,,,,SYNTHETIC,
2026-05-01 10:00:00,Batang Station,A,2,OFF,OFF,74.87,54.03,0,3832.6,473,0.039,0.039,0.025,0.031,0.027,0.033,0.062,0.046,0.041,0.03,0.051,0.05,0.062,25.0,24.8,25.5,25.3,25.5,HEALTHY,,,,SYNTHETIC,
2026-05-01 10:00:00,Batang Station,B,3,OFF,OFF,74.87,54.03,0,4028.6,417,0.028,0.035,0.055,0.029,0.049,0.026,0.051,0.041,0.041,0.029,0.04,0.051,0.055,28.1,27.4,27.1,27.9,28.1,HEALTHY,,,,SYNTHETIC,
2026-05-01 10:00:00,Batang Station,C,4,OFF,OFF,74.87,54.03,0,4498.4,537,0.039,0.025,0.043,0.049,0.046,0.052,0.038,0.051,0.037,0.027,0.038,0.043,0.052,27.9,27.5,27.6,27.7,27.9,HEALTHY,,,,SYNTHETIC,
2026-05-01 10:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,74.87,54.03,65.38,3902.2,550,0.491,0.421,0.398,0.436,0.451,0.417,0.541,0.399,0.495,0.524,0.449,0.532,0.541,39.4,37.8,43.7,42.1,43.7,HEALTHY,,,,SYNTHETIC,
2026-05-01 11:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,82.56,57.95,66.31,3833.6,474,0.468,0.415,0.437,0.459,0.408,0.476,0.525,0.449,0.471,0.477,0.464,0.496,0.525,46.0,41.3,55.3,64.3,64.3,HEALTHY,,,,SYNTHETIC,
2026-05-01 11:00:00,Batang Station,B,3,OFF,OFF,82.56,57.95,0,4028.6,417,0.049,0.04,0.033,0.035,0.03,0.044,0.038,0.038,0.026,0.017,0.041,0.053,0.053,27.5,28.0,26.8,28.0,28.0,HEALTHY,,,,SYNTHETIC,
2026-05-01 11:00:00,Batang Station,C,4,OFF,OFF,82.56,57.95,0,4498.4,537,0.055,0.023,0.038,0.034,0.028,0.026,0.048,0.05,0.032,0.028,0.025,0.044,0.055,26.6,27.9,27.6,27.0,27.9,HEALTHY,,,,SYNTHETIC,
2026-05-01 11:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,82.56,57.95,68.18,3903.2,550,0.463,0.434,0.363,0.45,0.362,0.457,0.478,0.454,0.5,0.534,0.49,0.481,0.534,42.0,37.4,43.0,44.6,44.6,HEALTHY,,,,SYNTHETIC,
2026-05-01 12:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,80.23,49.84,63.77,3834.6,474,0.47,0.421,0.424,0.447,0.449,0.436,0.51,0.422,0.445,0.511,0.453,0.447,0.511,46.4,42.6,52.6,62.7,62.7,HEALTHY,,,,SYNTHETIC,
2026-05-01 12:00:00,Batang Station,B,3,OFF,OFF,80.23,49.84,0,4028.6,417,0.046,0.052,0.049,0.056,0.024,0.018,0.038,0.05,0.048,0.057,0.029,0.05,0.057,26.8,27.3,28.2,27.3,28.2,HEALTHY,,,,SYNTHETIC,
2026-05-01 12:00:00,Batang Station,C,4,OFF,OFF,80.23,49.84,0,4498.4,537,0.035,0.049,0.047,0.05,0.047,0.03,0.053,0.043,0.042,0.034,0.049,0.038,0.053,27.2,27.7,26.7,27.3,27.7,HEALTHY,,,,SYNTHETIC,
2026-05-01 12:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,80.23,49.84,64.29,3904.2,550,0.492,0.396,0.446,0.515,0.424,0.428,0.553,0.427,0.469,0.495,0.403,0.483,0.553,38.4,36.1,41.8,45.0,45.0,HEALTHY,,,,SYNTHETIC,
2026-05-01 13:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,88.04,60.14,64.03,3835.6,474,0.425,0.451,0.416,0.401,0.445,0.414,0.519,0.39,0.462,0.55,0.436,0.534,0.55,46.3,38.5,54.4,62.7,62.7,HEALTHY,,,,SYNTHETIC,
2026-05-01 13:00:00,Batang Station,B,3,OFF,OFF,88.04,60.14,0,4028.6,417,0.029,0.03,0.028,0.046,0.034,0.034,0.038,0.05,0.025,0.04,0.032,0.042,0.05,27.8,28.0,26.7,26.8,28.0,HEALTHY,,,,SYNTHETIC,
2026-05-01 13:00:00,Batang Station,C,4,OFF,OFF,88.04,60.14,0,4498.4,537,0.039,0.037,0.034,0.026,0.042,0.051,0.04,0.021,0.045,0.013,0.045,0.038,0.051,29.1,28.5,29.1,28.6,29.1,HEALTHY,,,,SYNTHETIC,
2026-05-01 13:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,88.04,60.14,75.88,3905.2,550,0.504,0.385,0.431,0.496,0.428,0.478,0.517,0.465,0.504,0.545,0.398,0.513,0.545,42.6,38.5,43.5,44.7,44.7,HEALTHY,,,,SYNTHETIC,
2026-05-01 14:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,90.71,64.63,73.01,3836.6,474,0.494,0.523,0.381,0.412,0.418,0.436,0.614,0.454,0.496,0.554,0.426,0.493,0.614,48.3,41.2,55.3,63.6,63.6,HEALTHY,,,,SYNTHETIC,
2026-05-01 14:00:00,Batang Station,B,3,OFF,OFF,90.71,64.63,0,4028.6,417,0.034,0.039,0.023,0.032,0.032,0.042,0.046,0.043,0.057,0.052,0.038,0.034,0.057,28.3,28.5,28.6,28.2,28.6,HEALTHY,,,,SYNTHETIC,
2026-05-01 14:00:00,Batang Station,C,4,OFF,OFF,90.71,64.63,0,4498.4,537,0.048,0.032,0.039,0.053,0.032,0.049,0.056,0.038,0.025,0.043,0.04,0.037,0.056,28.7,29.0,28.9,28.5,29.0,HEALTHY,,,,SYNTHETIC,
2026-05-01 14:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,90.71,64.63,74.99,3906.2,550,0.505,0.479,0.495,0.516,0.335,0.435,0.568,0.446,0.44,0.537,0.495,0.433,0.568,41.0,36.6,43.8,46.8,46.8,HEALTHY,,,,SYNTHETIC,
2026-05-01 15:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,89.25,60.76,70.54,3837.6,474,0.476,0.396,0.448,0.449,0.406,0.452,0.597,0.503,0.458,0.575,0.452,0.528,0.597,48.2,41.1,55.5,61.5,61.5,HEALTHY,,,,SYNTHETIC,
2026-05-01 15:00:00,Batang Station,B,3,OFF,OFF,89.25,60.76,0,4028.6,417,0.036,0.04,0.046,0.047,0.021,0.042,0.041,0.053,0.036,0.03,0.042,0.028,0.053,29.6,29.4,29.5,29.4,29.6,HEALTHY,,,,SYNTHETIC,
2026-05-01 15:00:00,Batang Station,C,4,OFF,OFF,89.25,60.76,0,4498.4,537,0.034,0.037,0.061,0.04,0.039,0.044,0.048,0.035,0.052,0.048,0.028,0.048,0.061,28.9,28.7,29.1,28.4,29.1,HEALTHY,,,,SYNTHETIC,
2026-05-01 15:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,89.25,60.76,69.01,3907.2,550,0.514,0.482,0.493,0.454,0.417,0.438,0.547,0.461,0.458,0.544,0.392,0.443,0.547,41.7,38.9,43.8,43.0,43.8,HEALTHY,,,,SYNTHETIC,
2026-05-01 16:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,96.19,66.68,71.92,3838.6,474,0.437,0.435,0.408,0.441,0.397,0.414,0.503,0.448,0.416,0.55,0.5,0.515,0.55,45.3,39.8,54.9,63.2,63.2,HEALTHY,,,,SYNTHETIC,
2026-05-01 16:00:00,Batang Station,B,3,OFF,OFF,96.19,66.68,0,4028.6,417,0.032,0.051,0.045,0.05,0.055,0.042,0.037,0.041,0.037,0.043,0.031,0.047,0.055,29.4,29.9,29.6,29.1,29.9,HEALTHY,,,,SYNTHETIC,
2026-05-01 16:00:00,Batang Station,C,4,OFF,OFF,96.19,66.68,0,4498.4,537,0.053,0.046,0.046,0.053,0.036,0.03,0.039,0.049,0.045,0.042,0.044,0.044,0.053,29.9,29.8,29.2,30.9,30.9,HEALTHY,,,,SYNTHETIC,
2026-05-01 16:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,96.19,66.68,73.54,3908.2,550,0.48,0.376,0.385,0.417,0.397,0.487,0.641,0.483,0.444,0.539,0.485,0.502,0.641,41.9,37.6,45.8,46.4,46.4,HEALTHY,,,,SYNTHETIC,
2026-05-01 17:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,84.48,55.24,65.75,3839.6,474,0.438,0.401,0.377,0.434,0.411,0.494,0.507,0.463,0.439,0.619,0.462,0.523,0.619,46.6,41.3,51.9,64.0,64.0,HEALTHY,,,,SYNTHETIC,
2026-05-01 17:00:00,Batang Station,B,3,OFF,OFF,84.48,55.24,0,4028.6,417,0.04,0.02,0.039,0.029,0.04,0.039,0.038,0.041,0.04,0.035,0.043,0.052,0.052,28.6,28.8,28.2,29.1,29.1,HEALTHY,,,,SYNTHETIC,
2026-05-01 17:00:00,Batang Station,C,4,OFF,OFF,84.48,55.24,0,4498.4,537,0.055,0.036,0.043,0.01,0.034,0.04,0.048,0.037,0.032,0.036,0.034,0.043,0.055,29.2,30.8,29.7,29.2,30.8,HEALTHY,,,,SYNTHETIC,
2026-05-01 17:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,84.48,55.24,70.36,3909.2,550,0.423,0.435,0.499,0.436,0.402,0.487,0.586,0.428,0.433,0.549,0.473,0.493,0.586,42.8,36.2,42.5,45.3,45.3,HEALTHY,,,,SYNTHETIC,
2026-05-01 18:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,86.35,57.55,70.13,3840.6,474,0.436,0.39,0.382,0.443,0.383,0.403,0.63,0.441,0.483,0.478,0.451,0.536,0.63,47.4,41.8,56.1,63.5,63.5,HEALTHY,,,,SYNTHETIC,
2026-05-01 18:00:00,Batang Station,B,3,OFF,OFF,86.35,57.55,0,4028.6,417,0.026,0.03,0.027,0.056,0.036,0.046,0.053,0.028,0.035,0.029,0.029,0.033,0.056,30.4,29.4,29.3,29.7,30.4,HEALTHY,,,,SYNTHETIC,
2026-05-01 18:00:00,Batang Station,C,4,OFF,OFF,86.35,57.55,0,4498.4,537,0.057,0.038,0.047,0.036,0.045,0.041,0.041,0.046,0.044,0.032,0.03,0.038,0.057,29.9,29.9,29.9,29.8,29.9,HEALTHY,,,,SYNTHETIC,
2026-05-01 18:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,86.35,57.55,71.02,3910.2,550,0.501,0.422,0.411,0.489,0.409,0.412,0.547,0.534,0.458,0.551,0.433,0.589,0.589,40.1,37.1,44.0,45.6,45.6,HEALTHY,,,,SYNTHETIC,
2026-05-01 19:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,81.87,52.35,62.93,3841.6,474,0.451,0.353,0.414,0.45,0.411,0.373,0.538,0.429,0.466,0.547,0.424,0.555,0.555,45.3,40.1,55.6,63.5,63.5,HEALTHY,,,,SYNTHETIC,
2026-05-01 19:00:00,Batang Station,B,3,OFF,OFF,81.87,52.35,0,4028.6,417,0.02,0.04,0.042,0.03,0.038,0.052,0.033,0.052,0.036,0.033,0.04,0.042,0.052,31.0,29.5,29.9,30.8,31.0,HEALTHY,,,,SYNTHETIC,
2026-05-01 19:00:00,Batang Station,C,4,OFF,OFF,81.87,52.35,0,4498.4,537,0.039,0.051,0.037,0.041,0.035,0.04,0.059,0.036,0.033,0.05,0.049,0.044,0.059,29.0,28.9,29.1,29.4,29.4,HEALTHY,,,,SYNTHETIC,
2026-05-01 19:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,81.87,52.35,65.9,3911.2,550,0.418,0.394,0.366,0.427,0.398,0.434,0.542,0.458,0.474,0.528,0.409,0.545,0.545,42.9,39.3,42.2,43.3,43.3,HEALTHY,,,,SYNTHETIC,
2026-05-01 20:00:00,Batang Station,A,2,OFF,OFF,79.14,49.44,0,3841.6,474,0.036,0.032,0.05,0.028,0.041,0.055,0.07,0.028,0.033,0.038,0.034,0.043,0.07,29.8,31.4,29.8,29.6,31.4,HEALTHY,,,,SYNTHETIC,
2026-05-01 20:00:00,Batang Station,B,3,OFF,OFF,79.14,49.44,0,4028.6,417,0.03,0.048,0.043,0.052,0.023,0.05,0.031,0.04,0.039,0.04,0.034,0.032,0.052,30.6,29.1,29.7,30.2,30.6,HEALTHY,,,,SYNTHETIC,
2026-05-01 20:00:00,Batang Station,C,4,OFF,OFF,79.14,49.44,0,4498.4,537,0.043,0.035,0.05,0.011,0.052,0.029,0.039,0.031,0.045,0.038,0.051,0.053,0.053,29.0,29.9,30.2,30.0,30.2,HEALTHY,,,,SYNTHETIC,
2026-05-01 20:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,79.14,49.44,69.96,3912.2,550,0.479,0.416,0.428,0.444,0.373,0.412,0.562,0.478,0.412,0.581,0.391,0.503,0.581,41.8,37.3,40.8,44.7,44.7,HEALTHY,,,,SYNTHETIC,
2026-05-01 21:00:00,Batang Station,A,2,OFF,OFF,68.13,37.07,0,3841.6,474,0.031,0.042,0.042,0.031,0.029,0.055,0.036,0.036,0.048,0.046,0.046,0.029,0.055,29.2,29.7,28.5,28.6,29.7,HEALTHY,,,,SYNTHETIC,
2026-05-01 21:00:00,Batang Station,B,3,OFF,OFF,68.13,37.07,0,4028.6,417,0.039,0.038,0.044,0.05,0.037,0.029,0.051,0.046,0.025,0.036,0.024,0.031,0.051,30.2,29.7,30.4,30.3,30.4,HEALTHY,,,,SYNTHETIC,
2026-05-01 21:00:00,Batang Station,C,4,OFF,OFF,68.13,37.07,0,4498.4,537,0.044,0.026,0.028,0.039,0.053,0.025,0.045,0.042,0.02,0.029,0.058,0.039,0.058,30.1,29.8,30.4,29.2,30.4,HEALTHY,,,,SYNTHETIC,
2026-05-01 21:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,68.13,37.07,60.37,3913.2,550,0.502,0.358,0.313,0.411,0.393,0.413,0.453,0.407,0.399,0.507,0.397,0.469,0.507,37.9,37.2,42.3,43.8,43.8,HEALTHY,,,,SYNTHETIC,
2026-05-01 22:00:00,Batang Station,A,2,OFF,OFF,72.5,48.7,0,3841.6,474,0.037,0.033,0.055,0.031,0.05,0.033,0.046,0.042,0.064,0.046,0.051,0.039,0.064,28.8,28.3,29.6,29.6,29.6,HEALTHY,,,,SYNTHETIC,
2026-05-01 22:00:00,Batang Station,B,3,OFF,OFF,72.5,48.7,0,4028.6,417,0.053,0.063,0.033,0.046,0.033,0.029,0.045,0.054,0.043,0.069,0.027,0.04,0.069,30.7,30.2,30.0,30.3,30.7,HEALTHY,,,,SYNTHETIC,
2026-05-01 22:00:00,Batang Station,C,4,OFF,OFF,72.5,48.7,0,4498.4,537,0.022,0.05,0.025,0.049,0.05,0.03,0.054,0.025,0.036,0.052,0.023,0.047,0.054,29.5,29.6,29.8,30.5,30.5,HEALTHY,,,,SYNTHETIC,
2026-05-01 22:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,72.5,48.7,64.67,3914.2,550,0.419,0.427,0.423,0.423,0.337,0.402,0.53,0.426,0.427,0.523,0.472,0.52,0.53,40.1,37.7,40.7,42.8,42.8,HEALTHY,,,,SYNTHETIC,
2026-05-01 23:00:00,Batang Station,A,2,OFF,OFF,74.53,50.59,0,3841.6,474,0.034,0.039,0.052,0.048,0.056,0.03,0.055,0.026,0.032,0.049,0.032,0.049,0.056,28.6,29.2,28.5,29.0,29.2,HEALTHY,,,,SYNTHETIC,
2026-05-01 23:00:00,Batang Station,B,3,OFF,OFF,74.53,50.59,0,4028.6,417,0.027,0.064,0.04,0.048,0.059,0.044,0.055,0.022,0.057,0.02,0.045,0.042,0.064,28.1,28.3,28.1,29.5,29.5,HEALTHY,,,,SYNTHETIC,
2026-05-01 23:00:00,Batang Station,C,4,OFF,OFF,74.53,50.59,0,4498.4,537,0.032,0.029,0.06,0.04,0.042,0.041,0.048,0.024,0.033,0.022,0.035,0.043,0.06,29.1,28.9,29.7,29.0,29.7,HEALTHY,,,,SYNTHETIC,
2026-05-01 23:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,74.53,50.59,64.22,3915.2,550,0.421,0.444,0.402,0.527,0.354,0.408,0.476,0.437,0.472,0.504,0.436,0.499,0.527,38.8,35.7,42.5,45.2,45.2,HEALTHY,,,,SYNTHETIC,
2026-05-02 00:00:00,Batang Station,A,2,OFF,OFF,60.59,31.53,0,3841.6,474,0.038,0.019,0.042,0.04,0.048,0.045,0.049,0.059,0.058,0.028,0.032,0.04,0.059,26.7,27.4,27.5,28.1,28.1,HEALTHY,,,,SYNTHETIC,
2026-05-02 00:00:00,Batang Station,B,3,OFF,OFF,60.59,31.53,0,4028.6,417,0.052,0.043,0.044,0.032,0.035,0.046,0.047,0.048,0.036,0.034,0.041,0.05,0.052,28.1,28.1,29.3,29.4,29.4,HEALTHY,,,,SYNTHETIC,
2026-05-02 00:00:00,Batang Station,C,4,OFF,OFF,60.59,31.53,0,4498.4,537,0.049,0.047,0.055,0.018,0.055,0.027,0.055,0.069,0.041,0.049,0.034,0.046,0.069,28.4,29.1,28.8,28.4,29.1,HEALTHY,,,,SYNTHETIC,
2026-05-02 00:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,60.59,31.53,52.71,3916.2,550,0.474,0.42,0.386,0.448,0.354,0.414,0.464,0.391,0.431,0.507,0.382,0.483,0.507,38.3,37.2,44.0,43.6,44.0,HEALTHY,,,,SYNTHETIC,
2026-05-02 01:00:00,Batang Station,A,2,OFF,OFF,64.89,38.6,0,3841.6,474,0.037,0.034,0.045,0.044,0.04,0.047,0.043,0.06,0.049,0.033,0.043,0.03,0.06,28.1,27.9,29.2,28.7,29.2,HEALTHY,,,,SYNTHETIC,
2026-05-02 01:00:00,Batang Station,B,3,OFF,OFF,64.89,38.6,0,4028.6,417,0.044,0.033,0.043,0.043,0.031,0.02,0.044,0.055,0.056,0.037,0.039,0.029,0.056,29.0,28.5,28.2,28.3,29.0,HEALTHY,,,,SYNTHETIC,
2026-05-02 01:00:00,Batang Station,C,4,OFF,OFF,64.89,38.6,0,4498.4,537,0.052,0.039,0.045,0.051,0.053,0.021,0.045,0.029,0.047,0.036,0.049,0.027,0.053,28.1,28.1,29.3,29.4,29.4,HEALTHY,,,,SYNTHETIC,
2026-05-02 01:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,64.89,38.6,58.49,3917.2,550,0.46,0.354,0.382,0.455,0.326,0.395,0.457,0.392,0.441,0.505,0.479,0.51,0.51,38.9,34.3,43.5,44.2,44.2,HEALTHY,,,,SYNTHETIC,
2026-05-02 02:00:00,Batang Station,A,2,OFF,OFF,65.21,39.98,0,3841.6,474,0.048,0.042,0.043,0.026,0.042,0.054,0.055,0.046,0.036,0.04,0.038,0.03,0.055,28.5,29.8,29.3,28.7,29.8,HEALTHY,,,,SYNTHETIC,
2026-05-02 02:00:00,Batang Station,B,3,OFF,OFF,65.21,39.98,0,4028.6,417,0.049,0.045,0.044,0.056,0.031,0.042,0.057,0.037,0.041,0.048,0.038,0.038,0.057,26.6,27.2,27.5,27.8,27.8,HEALTHY,,,,SYNTHETIC,
2026-05-02 02:00:00,Batang Station,C,4,OFF,OFF,65.21,39.98,0,4498.4,537,0.051,0.047,0.037,0.032,0.027,0.035,0.027,0.054,0.035,0.038,0.041,0.047,0.054,26.6,26.4,28.1,28.1,28.1,HEALTHY,,,,SYNTHETIC,
2026-05-02 02:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,65.21,39.98,59.73,3918.2,550,0.499,0.413,0.355,0.442,0.332,0.47,0.551,0.435,0.429,0.563,0.37,0.501,0.563,38.9,36.5,38.8,42.2,42.2,HEALTHY,,,,SYNTHETIC,
2026-05-02 03:00:00,Batang Station,A,2,OFF,OFF,68.32,37.96,0,3841.6,474,0.036,0.046,0.057,0.052,0.046,0.054,0.031,0.049,0.027,0.036,0.045,0.026,0.057,27.2,28.4,26.9,27.0,28.4,HEALTHY,,,,SYNTHETIC,
2026-05-02 03:00:00,Batang Station,B,3,OFF,OFF,68.32,37.96,0,4028.6,417,0.055,0.045,0.028,0.041,0.041,0.041,0.022,0.032,0.045,0.054,0.03,0.034,0.055,26.7,27.4,27.2,27.6,27.6,HEALTHY,,,,SYNTHETIC,
2026-05-02 03:00:00,Batang Station,C,4,OFF,OFF,68.32,37.96,0,4498.4,537,0.042,0.02,0.039,0.03,0.042,0.047,0.048,0.043,0.037,0.036,0.031,0.039,0.048,26.6,26.9,25.5,27.0,27.0,HEALTHY,,,,SYNTHETIC,
2026-05-02 03:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,68.32,37.96,65.15,3919.2,550,0.472,0.415,0.399,0.412,0.351,0.415,0.466,0.415,0.488,0.538,0.43,0.47,0.538,40.6,33.7,43.4,43.4,43.4,HEALTHY,,,,SYNTHETIC,
2026-05-02 04:00:00,Batang Station,A,2,OFF,OFF,73.86,51.46,0,3841.6,474,0.044,0.027,0.028,0.032,0.044,0.018,0.04,0.029,0.038,0.051,0.035,0.059,0.059,26.1,26.7,26.4,26.1,26.7,HEALTHY,,,,SYNTHETIC,
2026-05-02 04:00:00,Batang Station,B,3,OFF,OFF,73.86,51.46,0,4028.6,417,0.032,0.037,0.048,0.046,0.016,0.038,0.038,0.051,0.038,0.048,0.045,0.038,0.051,26.8,26.8,27.8,26.7,27.8,HEALTHY,,,,SYNTHETIC,
2026-05-02 04:00:00,Batang Station,C,4,OFF,OFF,73.86,51.46,0,4498.4,537,0.042,0.035,0.029,0.035,0.051,0.041,0.031,0.05,0.048,0.047,0.04,0.014,0.051,27.4,26.1,26.3,27.3,27.4,HEALTHY,,,,SYNTHETIC,
2026-05-02 04:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,73.86,51.46,69.81,3920.2,550,0.478,0.353,0.451,0.498,0.364,0.397,0.502,0.493,0.521,0.559,0.397,0.482,0.559,42.2,39.2,43.2,45.2,45.2,HEALTHY,,,,SYNTHETIC,
2026-05-02 05:00:00,Batang Station,A,2,OFF,OFF,76.59,50.83,0,3841.6,474,0.04,0.032,0.044,0.04,0.062,0.046,0.06,0.044,0.043,0.044,0.047,0.034,0.062,27.2,26.6,27.4,25.7,27.4,HEALTHY,,,,SYNTHETIC,
2026-05-02 05:00:00,Batang Station,B,3,OFF,OFF,76.59,50.83,0,4028.6,417,0.045,0.042,0.04,0.037,0.052,0.034,0.047,0.055,0.054,0.049,0.047,0.042,0.055,25.0,25.9,25.5,25.7,25.9,HEALTHY,,,,SYNTHETIC,
2026-05-02 05:00:00,Batang Station,C,4,OFF,OFF,76.59,50.83,0,4498.4,537,0.042,0.029,0.049,0.036,0.048,0.044,0.038,0.047,0.055,0.034,0.048,0.026,0.055,25.5,26.3,25.5,25.6,26.3,HEALTHY,,,,SYNTHETIC,
2026-05-02 05:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,76.59,50.83,68.18,3921.2,550,0.531,0.47,0.406,0.487,0.31,0.442,0.581,0.506,0.476,0.579,0.391,0.505,0.581,40.0,35.0,44.1,44.9,44.9,HEALTHY,,,,SYNTHETIC,
2026-05-02 06:00:00,Batang Station,A,2,OFF,OFF,78.02,56.41,0,3841.6,474,0.042,0.047,0.048,0.026,0.055,0.027,0.04,0.033,0.049,0.052,0.045,0.051,0.055,27.0,26.2,26.8,26.0,27.0,HEALTHY,,,,SYNTHETIC,
2026-05-02 06:00:00,Batang Station,B,3,OFF,OFF,78.02,56.41,0,4028.6,417,0.024,0.042,0.05,0.026,0.037,0.031,0.045,0.057,0.038,0.038,0.035,0.049,0.057,25.9,25.9,25.7,25.5,25.9,HEALTHY,,,,SYNTHETIC,
2026-05-02 06:00:00,Batang Station,C,4,OFF,OFF,78.02,56.41,0,4498.4,537,0.036,0.037,0.037,0.036,0.048,0.043,0.024,0.049,0.045,0.036,0.053,0.034,0.053,26.9,27.0,26.1,25.6,27.0,HEALTHY,,,,SYNTHETIC,
2026-05-02 06:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,78.02,56.41,68.55,3922.2,550,0.47,0.371,0.43,0.418,0.425,0.464,0.554,0.49,0.469,0.536,0.423,0.48,0.554,40.6,36.9,40.7,46.2,46.2,HEALTHY,,,,SYNTHETIC,
2026-05-02 07:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,81.84,52.18,69.7,3842.6,475,0.415,0.455,0.404,0.434,0.48,0.426,0.543,0.495,0.451,0.575,0.448,0.552,0.575,47.3,40.0,56.4,64.5,64.5,HEALTHY,,,,SYNTHETIC,
2026-05-02 07:00:00,Batang Station,B,3,OFF,OFF,81.84,52.18,0,4028.6,417,0.046,0.032,0.026,0.041,0.048,0.037,0.023,0.043,0.061,0.05,0.039,0.011,0.061,26.2,26.7,27.0,26.8,27.0,HEALTHY,,,,SYNTHETIC,
2026-05-02 07:00:00,Batang Station,C,4,OFF,OFF,81.84,52.18,0,4498.4,537,0.042,0.045,0.038,0.054,0.053,0.038,0.054,0.044,0.044,0.031,0.05,0.03,0.054,26.1,26.0,26.0,24.6,26.1,HEALTHY,,,,SYNTHETIC,
2026-05-02 07:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,81.84,52.18,73.24,3923.2,550,0.488,0.383,0.445,0.422,0.417,0.428,0.567,0.485,0.458,0.547,0.415,0.498,0.567,42.3,36.8,43.5,44.3,44.3,HEALTHY,,,,SYNTHETIC,
2026-05-02 08:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,83.66,57.99,67.11,3843.6,475,0.437,0.478,0.412,0.433,0.478,0.383,0.553,0.46,0.46,0.554,0.401,0.501,0.554,48.2,41.5,56.8,64.9,64.9,HEALTHY,,,,SYNTHETIC,
2026-05-02 08:00:00,Batang Station,B,3,OFF,OFF,83.66,57.99,0,4028.6,417,0.047,0.037,0.027,0.027,0.031,0.053,0.052,0.033,0.034,0.036,0.051,0.053,0.053,25.1,25.4,26.3,25.7,26.3,HEALTHY,,,,SYNTHETIC,
2026-05-02 08:00:00,Batang Station,C,4,OFF,OFF,83.66,57.99,0,4498.4,537,0.05,0.052,0.043,0.038,0.042,0.031,0.022,0.033,0.05,0.057,0.051,0.029,0.057,27.1,26.5,26.4,26.4,27.1,HEALTHY,,,,SYNTHETIC,
